,caseids,content,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,3618410,苏书记您好！我们是江西省九江市庐山区慧龙新城路北小区150户居民，2007年我们按揭买的住宅房，购房前原本有一条双向通行的铁道，2009年4月因又修建城际列车从小区内横架了两条高铁轨道，轨道离住宅房距离不足10米，占用了小区大部分绿化面积，当初开工修建时，庐山区政府承诺：“1、通车后即便办理占用面积补偿事宜；2、恢复小区内绿化，且恢复程度会比以前更好”还签订有协议书，为支持、响应国家建设，居民接受了政府部门提出的方案，可时至今日通车已近一年了，不见政府有兑现诺言的迹象。现在的小区内环境是一片废墟、但见晴天灰尘弥漫、雨天泥水漫流、加之列车来回穿梭的噪音，百姓苦不堪言，多次找过区政府、九江市相关部门，都是一拖再拖，官腔套话，就是不见结果。如今我们居民得知了为什么政府部门迟迟没能兑现承诺的原因，就是小区在规划兴建时涉及多起违规现象，包括城市小区规划设计和土地使用批准，存有严重欺骗行为，我们老百姓如今只想有个起码的居住环境。这样久拖下去只能是坏了党的形象伤了人民的心，今后让怎么相信政府的话语和承诺！都说群众利益无小事、构建和谐社会的稳定、维护群众的合法权益、全心全意为民服务的宗旨为什么在下面执行就变味了呢！请苏书记您如能看到这封信后百忙之中能过问一下此事。谢谢！,0.18100982945909674,0.06913294191199092,0.0,0.03205685488236837,0.0,0.0,0.0,0.01881884183043422,0.07525618413532192,0.004020397880071862,0.0,0.0,0.0,0.0,0.0327310340426475,0.0,0.0,0.012137071212272046,0.5301869439225434,0.044649900723253054
11,3618411,我是赣州寻乌县水源乡径口村村民，我们这里上游有人非法开采稀土。搞的我们下游水受到严重污染，我们多次向我们县一级部门反映。而他们来啦只是做个样子，没有阻止他们开采。而现在我们下游果园也受到严重污染，希望你们看到能管管,0.5001902103329697,0.0,0.0,0.12684136059324558,0.0,0.017789892134823543,0.025170662002044656,0.08441719412736885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363401134845039,0.1683364552243375,0.04091411210070613,0.0
12,3618412,苏书记你好；我是江西省上饶市铅山县河口镇虞家村烈桥村小组村民，我有一事向书记反映，我们县里把我们的良田征用了，卖给开发商，但他们说是建设用地，土管部门又没有让我们听证又没有公告，就是按老规矩办，量完我们的田就按三万七千六百一亩算就是，又没有给我们说补偿是多少安置是多少，就是什么都在内，更别说以后生活的保障了，买社保都是在这三万七千六百里面的，我们卖田的钱买我一个人的社保都不够，社保还要到我们六十岁以后才有的吃呢，那我们目前吃什么呢，更何况我们现在有父母和子女要抚养，本来我就是有一个人的田，都不到0.3亩老婆和子女都没有田的，以前我一个人吃还可以，现在加了人但田仍然没有加，何况现在政府要把我们仅有的一点田都征用了，我们农民靠的就是这点田生存，何况现在国家对我们农民的政策很好，不但不要我们农民交公用粮，还给我们农民补贴，下面的政府就知道把我们农民的良田征去搞开发，给我们的补偿安置就那么一点点，你们有没有看过村书记和村主任上任三四年就有私人小轿车，我们农民就可以不用吃了吗，希望有关部门给我们农民做主，让我们农民能够享有国家的政策。,0.5752374690199379,0.032675818029669935,0.0,0.23960939943548382,0.0,0.0023206103350672546,0.0,0.0,0.01860495515869063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13155174802115047,0.0,0.0
13,3618414,尊敬的领导您好：我是江西省，九江市，湖口县，凰村乡，花园村的一位普通不再普通的村民，听说危房改造国家还可以补贴10000元，虽然我不知道有这个优惠政策，我在今年的5月号拆危房重建，在建的过程当中凰村乡政府不让我们在自己的老宅上建，要建就的罚款，没办法我一个普通的老百姓无奈只得交了3000元，房子做到一半说又不能建，又要罚2000千经过讨价还价最后罚了800走人。我不知道国家是什么政策，还是当地的政府腐败。希望尊敬的领导给我们老百姓一个安稳的日子。谢谢。,0.16506812995280698,0.0012507979711604198,0.0031172498174408337,0.0910840182908649,0.0,0.0,0.0020844206962160406,0.07802857474213637,0.0022883381324620426,0.0,0.024079454607091766,0.170028175139545,0.05541599331313821,0.031699267975841966,0.15014650981428737,0.03338635547272049,0.0,0.14495354278759012,0.0,0.04736917128669749
14,3618415,尊敬的省委书记：您好！我是江西省九江县狮子镇龙岗村16组的一普通农民，近日九江县双瑞路改造工程征收，以每亩补偿30300元和600元的青苗费，征收了我一家四口赖以生存的仅有的0.93亩田地，我夫妻都是在家务农，经济也很拮据，根本无法实行征收田地后农村养老保险补交政策。因为这次征收只是片区性，所以没有极大的优惠补偿于民，像我家这种情况仅有的田地全部征收也是屈指可数的，乡村领导也是鱼目混珠，不为民设想不给民保障，我向村支部申请农村最低生活保障，被村领导一口回绝还声称给我低保大门封死。此时我真的觉得生活无望，万般无奈的情况下，诚恳求书记作为老百姓的父母官在日理万机百忙中，抽取点时间为老百姓主持公道，让我燃起生活的希望，能给我一家四口最低的生活保障！谢谢！！,0.0,0.18049810540954334,0.0,0.18580261276420107,0.0258849135060617,0.0,0.007382724222369174,0.049458661559340804,0.08635453586414447,0.015818609699634015,0.0034034737749761416,0.11406934246164953,0.0,0.04807237586705813,0.19889680074833072,0.028327709194946413,0.0,0.05603013492774452,0.0,0.0
15,3618420,苏书记你好；我是江西省上饶市铅山县河口镇虞家村烈桥村小组村民，我有一事向书记反映，我们县里把我们的良田征用了，卖给开发商，但他们说是建设用地，土管部门又没有让我们听证又没有公告，就是按老规矩办，量完我们的田就按三万七千六百一亩算就是，又没有给我们说补偿是多少安置是多少，就是什么都在内，更别说以后生活的保障了，买社保都是在这三万七千六百里面的，我们卖田的钱买我一个人的社保都不够，社保还要到我们六十岁以后才有的吃呢，那我们目前吃什么呢，更何况我们现在有父母和子女要抚养，本来我就是有一个人的田，都不到0.3亩老婆和子女都没有田的，以前我一个人吃还可以，现在加了人但田仍然没有加，何况现在政府要把我们仅有的一点田都征用了，我们农民靠的就是这点田生存，何况现在国家对我们农民的政策很好，不但不要我们农民交公用粮，还给我们农民粮食补贴，下面的政府就知道把我们农民的良田征去搞开发，给我们的补偿安置就那么一点点，你们有没有看过村书记和村主任上任三四年就有私人小轿车，我们农民就可以不用吃了吗，希望苏书记和有关部门给我们农民做主，让我们农民能够享有国家的政策。,0.5688172836056841,0.029612191324646327,0.0,0.24725513174488217,0.0,0.0,0.0,0.0,0.017201902351953773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13711349097283362,0.0,0.0
16,3618421,江西省于都县是百万人口大县，公办小学平均每个班级都有80来号人，而私立小学却生源不足。于都公办中学也仅有两所，一中为高中教学二中为初中教学，因此一些进入中学的孩子基本被民办了。为达到小学生也被民办化目的于都教育局设置障碍规定2011年新入学新生有户口没准生证没出生证也不得在公立学校报名入学。我今天认真的阅读了一下我国的《教育法》，《教育法》并没有条款这样规定。因此，我觉得于都县政府教育部门是在违反国家法律规定，并且非法设置障碍剥夺孩子们的义务教育权。,0.0,0.0,0.0,0.1675646684272912,0.0077876286116420205,0.03985495193138445,0.08037974117615533,0.022061041307606773,0.03144593699981605,0.0,0.23591534072289427,0.025208637009587354,0.0,0.22032541884309573,0.11336468536445618,0.0,0.031537518486995944,0.02455443111907487,0.0,0.0
17,3618423,"书记您好,我是一名下岗职工，现在单位在改制把我们这么多职工解除劳动合同关系又不给失业救济金，生活费也没有，现在子女要读书却没有钱，现我把职工身份置换协议发给您看；B协议：一．乙方自愿进行职工身份置换，并与甲方于2011年6月30曰解除劳动合同关系，不在保持乙方原有职工身份。二；经济补偿标准；基数4000元加330元乘以工龄年。三；乙方自愿不领取身份置换补偿金，交由甲方为其代缴后续基本养老保险费，代缴具体事宜，甲，乙双方另签订基本养老保险费代缴补充协议予以明确。四；甲乙双方的债权，债务经大茅山集团有限责任公司改制领导小组审核批准后另行结清。补充协议一；乙方与原企业解除劳动关系之后，自愿不领取一次安置补偿金，乙方的后续基本养老保险费由甲方按灵活就业人员缴交办法代乙方连续缴交至其法定退休年龄止，不足部分由甲方负责缴交，乙方个人不在交纳。二；乙方按灵活就业人员参保，缴费基数与在职职工缴费基数相同，其今后退休的养老金待遇与在职职工养老金待遇一致。三；本补充协议是[职工身份置换协议B]分割的一部分，具有同等法律协议。但签此协议是被迫的，望书记给予解决！！！！！！",0.0,0.01707196149525926,0.0,0.15562884405207705,0.03190573913551405,0.0,0.0,0.0,0.024989569550529413,0.0,0.0,0.0,0.0,0.0,0.0,0.7704038857666201,0.0,0.0,0.0,0.0
18,3618427,市委书记你好！在信丰的各个乡镇都有很多的黑网吧和游戏机室，而且都是明目张胆的开，都是一些学生在沉迷网络和游戏，地方政府和县里都不闻不问，希望你们省委政府能派人来调查治理！在此我代表百姓的子女谢谢你！,0.0,0.2702940081246436,0.03300364038665521,0.01616249478648496,0.0,0.014821892645829832,0.0,0.052607253836957635,0.021673139839377596,0.040939415960739196,0.2891675658598121,0.0,0.0,0.05348970241090907,0.0,0.0,0.0,0.0,0.008099097730129136,0.19974178841846169
19,3618433,尊敬的书记省长您好！国家不是早就实施了九年义务教育吗？我们余干太腐败啊？像别的城市九年义务教育的学费，每学期只要十几元学费，我是余干的老百姓，像我们余干黄金埠“一年级到初中”还要“一百多元到几百元”不等的学费？每学期收了学费还不打收条？每个学期上下年海的交五十元不等保险？这是叫国家实施的九年义务教育吗？暑假又快到了？每年到暑假小学三年级到初中还要实施补课？补课收钱还不写收条？这叫什么？每个暑假补课还的叫一百元到几百元不等？你们上级领导可以到我们那里“明查暗访”问问我们那里的老百姓和学生？每个学期到报名的时候去我们那里“明查暗访”吧？请你们上级领导查查这些都到那里去了？这样我们那里的老百姓负担太重了？？,0.5513228663897473,0.0,0.0,0.06705806141365439,0.0,0.0,0.0,0.0,0.020085992828620985,0.0,0.23196890518108768,0.0,0.007746486539638857,0.019603780642914393,0.0370563694753758,0.0,0.0,0.0203153059190675,0.0,0.044842231609893056
20,3618436,现在还有烂泥路，要怎么才能发展？俗话说得好：有好路才能发展，没好路的话就连发展的入口都没有，没路口谁又知道里面有什么，谁又会去投资呢？就在江西省宜春市袁州区芦村镇韩塘村上电---奉公组的这一段路，简直就是民国时期的，不!在我看来比民国时期的还不如呢!请看到后，马上会复！只有对网站的信息回复后才能把这个网站办得越来越好啊!只有这样，人们才会关注这个网站纳!您才能跟加的了解个个地方的民情纳！我希望您能真真正正的去调查和管理大家修去此路!,0.00041446893211463567,0.0,0.02991253571706126,0.23558842725308551,0.0,0.0,0.0,0.03925379112086932,0.0,0.0,0.05574014760147618,0.0700467246142056,0.10177717378984029,0.0,0.03167080765545099,0.0,0.0,0.0,0.0,0.4355959233158962
21,3618448,尊敬的书记.你好：我是上饶横峰县龙门乡的农民，前提是我没有违法，都是买别人的旧地基造的，04年的建的房屋到目前还没有拿到土地使用证，也就是农村所说的地基表，他们一直拖，请问这是什么原因？,0.0,0.0857125424577433,0.0,0.5416588638424996,0.001070435608836215,0.010765124505618881,0.0,0.0,0.041874854129615315,0.0,0.0,0.0,0.053831492614369605,0.07211565780265503,0.025677302149506746,0.0,0.007692275522466529,0.1596014513666889,0.0,0.0
22,3618449,"苏书记:我是分宜一中的初二学生家长,5月29日参加家长会时,班主任通知我们交290元星期六补课费,平时还收了200多元其它费用,从初一到现在,每个学期都补课收费.义务教育不能补考,更不能有偿补课,但分宜一中无视法律法规,请苏书记明察.",0.2699562991944605,0.0,0.0,0.2367306525919678,0.0,0.0,0.0,0.0,0.0,0.041744628626503626,0.10278456339650864,0.0,0.0,0.03990565110928587,0.060266519566045035,0.10489568357367765,0.0,0.08764384131469345,0.02164389042955199,0.03442827019730534
23,3618450,江西省抚州市黎川县折迁办某些人员，对县城下马路改造折迁，肆意破坏政府公信力，在2011年3月底下发了和张贴一份关于折迁补偿方案，仅一个月又下发了一份折迁方案，歪曲和篡改某群众意见，并以某群众意见为政策依据，不听取广大群众意见，随意推翻前一个折迁补偿方案，任意降低赔偿标准，歪曲和篡改房改政策，严重破坏党的政策和政府公信力，人为制造矛盾，激发群众之间矛盾，激发事端，惟恐天下不乱，使政府棚户区改造，旧城改造，保障性用户等惠民政策和项目不能顺利进行。其危害在于：一、以政府折迁部门下发的折迁补偿方案，朝令夕改，肆意破坏政府公信力，制造群众与党和政府之间矛盾，激发事端。二、以某群众意见为政策依据，不听取广大群众意见，随意推翻前一个折迁补偿方案，任意降低赔偿标准，更不能歪曲和篡改某群众意见，制造群众之间矛盾，激发事端，惟恐天下不乱。三、歪曲和篡改房改政策，房改房是党和政府给广大职工的惠民政策，房改房属私人房产是党和囯家政策。黎川县折迁办某人员，以某群众意见为借口，说房改房不属私人房产，人为制造矛盾和问题，以言代法。四、黎川县折迁办某男，既不深入广大折迁户，宣传党和国家政策，听取群众意见，摆祖师爷架式，态度粗暴，以势压人，欲所欲为，党和政府的威信就败在他的手上，更危险的肆意制造群众与党和政府之间的矛盾。,0.0,0.05708413030537995,0.0,0.0,0.0,0.0,0.10977239513673397,0.05741073656570979,0.4225787983311835,0.0,0.0,0.0,0.0,0.06341356006542546,0.03622165562246511,0.06470955169135473,0.0,0.0,0.0,0.18880917228174765
24,3618453,我们国家有反贪污贿赂局、有检察院、现在又设了个什么反贪腐局？重复设置机构不说，还浪费过家资源，我们老百姓真想不通，贪腐还是无处不在！！！我们江西能否走在全国前面，将反贪机构合并，增加群众监督力度，具体办法要看贪腐发生在哪一领域而专门制定。,0.5682423004569176,0.0,0.0,0.06684232454251195,0.025808459209584092,0.0009502324009148844,0.0024589845632731993,0.0,0.0,0.13488088798005973,0.07388307776758693,0.0,0.0014811293059855796,0.0,0.0,0.0,0.0,0.0,0.0,0.1254526037731662
25,3618454,苏书记：您好，在您百忙之中，打扰您，请见谅。我是樟树市刘公庙镇雌溪村委肖家村民，我想反映的是我们村对林业改革的做法问题。我村书记肖美儿欺下瞒上，给每家都发了一本林业改革后的山地划分使用证。他开会要求我们这样说：“如果上面来查就说已经按村民的意愿分了山。”，但实际上没有分山。我们想如果能把山分下来，就好自己谋求发展，可是肖美儿却把山留着自己用，经常把树砍了拿去卖。希望苏书记您能把这个事情叫相关部门去处理一下吗？再这里先谢谢您了！,0.24547035926953403,0.0,0.0,0.1853761607081209,0.003284450250565555,0.010325426084481473,0.0,0.0,0.0,0.05046048961308887,0.026950009125340693,0.0,0.0,0.022994689110321712,0.026788229575982765,0.03175167929264921,0.0,0.32295375518875347,0.016646279194419286,0.056998472586742004
